"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"13707",115,"Trachurus lathami","eez","Dominican Republic",0.5
"13708",116,"Trachurus lathami","eez","Puerto Rico and Virgin Islands of the United States",0.5
"13709",117,"Trachurus lathami","eez","British Virgin Islands",0.5
"13710",118,"Trachurus lathami","eez","Anguilla",0.5
"13711",119,"Trachurus lathami","eez","Saint Kitts and Nevis",0.5
"13712",120,"Trachurus lathami","eez","Antigua and Barbuda",0.5
"13713",121,"Trachurus lathami","eez","Montserrat",0.5
"13714",122,"Trachurus lathami","eez","Saint Lucia",0.5
"13715",123,"Trachurus lathami","eez","Dominica",0.5
"13716",124,"Trachurus lathami","eez","Barbados",0.5
"13717",125,"Trachurus lathami","eez","Grenada",0.5
"13718",126,"Trachurus lathami","eez","Trinidad and Tobago",0.5
"13719",127,"Trachurus lathami","eez","Saint Vincent and the Grenadines",0.5
"13720",129,"Trachurus lathami","eez","Panama",0.5
"13721",130,"Trachurus lathami","eez","Costa Rica",0.5
"13722",131,"Trachurus lathami","eez","Nicaragua",0.5
"13723",132,"Trachurus lathami","eez","Colombia",0.5
"13724",133,"Trachurus lathami","eez","Honduras",0.5
"13725",135,"Trachurus lathami","eez","Mexico",0.5
"13726",136,"Trachurus lathami","eez","Guatemala",0.5
"13727",139,"Trachurus lathami","eez","Venezuela",0.5
"13728",140,"Trachurus lathami","eez","Guadeloupe and Martinique",0.5
"13729",163,"Trachurus lathami","eez","United States",0.5
"13730",164,"Trachurus lathami","eez","Belize",0.5
"13731",166,"Trachurus lathami","eez","Jamaica",0.5
"13732",167,"Trachurus lathami","eez","Guyana",0.5
"13733",168,"Trachurus lathami","eez","Suriname",0.5
"13734",169,"Trachurus lathami","eez","French Guiana",0.5
"13735",171,"Trachurus lathami","eez","Brazil",0.5
"13736",172,"Trachurus lathami","eez","Argentina",0.5
"13737",173,"Trachurus lathami","eez","Uruguay",0.5
"13738",218,"Trachurus lathami","eez","Canada",0.5
"13739",221,"Trachurus lathami","eez","Northern Saint-Martin",0.5
"13740",244,"Trachurus lathami","eez","Curaçao",0.5
"13741",245,"Trachurus lathami","eez","Bonaire",0.5
"13742",248,"Trachurus lathami","eez","Saba",0.5
"13743",250,"Trachurus lathami","eez","Aruba",0.5
"13744",261,"Trachurus lathami","fao","Atlantic, Northwest",0.5
"13745",108,"Trachurus lathami","eez","Bermuda",0
"13746",110,"Trachurus lathami","eez","Bahamas",0
"13747",111,"Trachurus lathami","eez","Turks and Caicos Islands",0
"13748",112,"Trachurus lathami","eez","Cuba",0
"13749",113,"Trachurus lathami","eez","Cayman Islands",0
"13750",114,"Trachurus lathami","eez","Haiti",0
"13751",115,"Trachurus lathami","eez","Dominican Republic",0
"13752",116,"Trachurus lathami","eez","Puerto Rico and Virgin Islands of the United States",0
"13753",117,"Trachurus lathami","eez","British Virgin Islands",0
"13754",118,"Trachurus lathami","eez","Anguilla",0
"13755",119,"Trachurus lathami","eez","Saint Kitts and Nevis",0
"13756",120,"Trachurus lathami","eez","Antigua and Barbuda",0
"13757",121,"Trachurus lathami","eez","Montserrat",0
"13758",122,"Trachurus lathami","eez","Saint Lucia",0
"13759",123,"Trachurus lathami","eez","Dominica",0
"13760",124,"Trachurus lathami","eez","Barbados",0
"13761",125,"Trachurus lathami","eez","Grenada",0
"13762",126,"Trachurus lathami","eez","Trinidad and Tobago",0
"13763",127,"Trachurus lathami","eez","Saint Vincent and the Grenadines",0
"13764",129,"Trachurus lathami","eez","Panama",0
"13765",130,"Trachurus lathami","eez","Costa Rica",0
"13766",131,"Trachurus lathami","eez","Nicaragua",0
"13767",132,"Trachurus lathami","eez","Colombia",0
"13768",133,"Trachurus lathami","eez","Honduras",0
"13769",135,"Trachurus lathami","eez","Mexico",0
"13770",136,"Trachurus lathami","eez","Guatemala",0
"13771",139,"Trachurus lathami","eez","Venezuela",0
"13772",140,"Trachurus lathami","eez","Guadeloupe and Martinique",0
"13773",163,"Trachurus lathami","eez","United States",0
"13774",164,"Trachurus lathami","eez","Belize",0
"13775",166,"Trachurus lathami","eez","Jamaica",0
"13776",167,"Trachurus lathami","eez","Guyana",0
"13777",168,"Trachurus lathami","eez","Suriname",0
"13778",169,"Trachurus lathami","eez","French Guiana",0
"13779",171,"Trachurus lathami","eez","Brazil",0
"13780",172,"Trachurus lathami","eez","Argentina",0
"13781",173,"Trachurus lathami","eez","Uruguay",0
"13782",218,"Trachurus lathami","eez","Canada",0
"13783",221,"Trachurus lathami","eez","Northern Saint-Martin",0
"13784",244,"Trachurus lathami","eez","Curaçao",0
"13785",245,"Trachurus lathami","eez","Bonaire",0
"13786",248,"Trachurus lathami","eez","Saba",0
"13787",250,"Trachurus lathami","eez","Aruba",0
"13788",261,"Trachurus lathami","fao","Atlantic, Northwest",0
"13789",20,"Trachurus japonicus","eez","South Korea",0.5
"13790",21,"Trachurus japonicus","eez","North Korea",0.5
"13791",73,"Trachurus japonicus","eez","Russia",0.5
"13792",210,"Trachurus japonicus","eez","Japan",0.5
"13793",20,"Trachurus japonicus","eez","South Korea",0
"13794",21,"Trachurus japonicus","eez","North Korea",0
"13795",73,"Trachurus japonicus","eez","Russia",0
"13796",210,"Trachurus japonicus","eez","Japan",0
"13797",3,"Trachurus declivis","eez","Norfolk Island",0.5
"13798",5,"Trachurus declivis","eez","New Caledonia",0.5
"13799",6,"Trachurus declivis","eez","Vanuatu",0.5
"13800",16,"Trachurus declivis","eez","Australia",0.5
"13801",17,"Trachurus declivis","eez","Papua New Guinea",0.5
"13802",18,"Trachurus declivis","eez","Fiji",0.5
"13803",162,"Trachurus declivis","eez","New Zealand",0.5
"13804",216,"Trachurus declivis","eez","Indonesia",0.5
"13805",276,"Trachurus declivis","fao","Pacific, Southwest",0.5
"13806",3,"Trachurus declivis","eez","Norfolk Island",0
"13807",5,"Trachurus declivis","eez","New Caledonia",0
"13808",6,"Trachurus declivis","eez","Vanuatu",0
"13809",16,"Trachurus declivis","eez","Australia",0
"13810",17,"Trachurus declivis","eez","Papua New Guinea",0
"13811",18,"Trachurus declivis","eez","Fiji",0
"13812",162,"Trachurus declivis","eez","New Zealand",0
"13813",216,"Trachurus declivis","eez","Indonesia",0
"13814",276,"Trachurus declivis","fao","Pacific, Southwest",0
"13815",100,"Trachurus capensis","eez","R_publique du Congo",0.5
"13816",101,"Trachurus capensis","eez","Namibia",0.5
"13817",102,"Trachurus capensis","eez","South Africa",0.5
"13818",103,"Trachurus capensis","eez","Sao Tome and Principe",0.5
"13819",104,"Trachurus capensis","eez","Equatorial Guinea",0.5
"13820",196,"Trachurus capensis","eez","Nigeria",0.5
"13821",198,"Trachurus capensis","eez","Gabon",0.5
"13822",199,"Trachurus capensis","eez","Democratic Republic of the Congo",0.5
"13823",200,"Trachurus capensis","eez","Angola",0.5
"13824",267,"Trachurus capensis","fao","Atlantic, Southeast",0.5
"13825",100,"Trachurus capensis","eez","R_publique du Congo",0
"13826",101,"Trachurus capensis","eez","Namibia",0
"13827",102,"Trachurus capensis","eez","South Africa",0
"13828",103,"Trachurus capensis","eez","Sao Tome and Principe",0
"13829",104,"Trachurus capensis","eez","Equatorial Guinea",0
"13830",196,"Trachurus capensis","eez","Nigeria",0
"13831",198,"Trachurus capensis","eez","Gabon",0
"13832",199,"Trachurus capensis","eez","Democratic Republic of the Congo",0
"13833",200,"Trachurus capensis","eez","Angola",0
"13834",267,"Trachurus capensis","fao","Atlantic, Southeast",0
"13835",55,"Trachipterus arcticus","eez","Azores",0.5
"13836",57,"Trachipterus arcticus","eez","Madeira",0.5
"13837",58,"Trachipterus arcticus","eez","Canary Islands",0.5
"13838",61,"Trachipterus arcticus","eez","Tunisia",0.5
"13839",62,"Trachipterus arcticus","eez","Morocco",0.5
"13840",63,"Trachipterus arcticus","eez","Western Sahara",0.5
"13841",67,"Trachipterus arcticus","eez","Libya",0.5
"13842",80,"Trachipterus arcticus","eez","Greece",0.5
"13843",84,"Trachipterus arcticus","eez","Algeria",0.5
"13844",108,"Trachipterus arcticus","eez","Bermuda",0.5
"13845",141,"Trachipterus arcticus","eez","Faeroe Islands",0.5
"13846",143,"Trachipterus arcticus","eez","Iceland",0.5
"13847",144,"Trachipterus arcticus","eez","Jan Mayen",0.5
"13848",145,"Trachipterus arcticus","eez","Greenland",0.5
"13849",175,"Trachipterus arcticus","eez","Denmark",0.5
"13850",179,"Trachipterus arcticus","eez","France",0.5
"13851",180,"Trachipterus arcticus","eez","United Kingdom",0.5
"13852",181,"Trachipterus arcticus","eez","Ireland",0.5
"13853",182,"Trachipterus arcticus","eez","Spain",0.5
"13854",183,"Trachipterus arcticus","eez","Portugal",0.5
"13855",184,"Trachipterus arcticus","eez","Italy",0.5
"13856",187,"Trachipterus arcticus","eez","Croatia",0.5
"13857",218,"Trachipterus arcticus","eez","Canada",0.5
"13858",222,"Trachipterus arcticus","eez","Sweden",0.5
"13859",223,"Trachipterus arcticus","eez","Norway",0.5
"13860",261,"Trachipterus arcticus","fao","Atlantic, Northwest",0.5
"13861",262,"Trachipterus arcticus","fao","Atlantic, Northeast",0.5
"13862",263,"Trachipterus arcticus","fao","Atlantic, Western-Central",0.5
"13863",264,"Trachipterus arcticus","fao","Atlantic, Eastern Central",0.5
"13864",55,"Trachipterus arcticus","eez","Azores",0
"13865",57,"Trachipterus arcticus","eez","Madeira",0
"13866",58,"Trachipterus arcticus","eez","Canary Islands",0
"13867",61,"Trachipterus arcticus","eez","Tunisia",0
"13868",62,"Trachipterus arcticus","eez","Morocco",0
"13869",63,"Trachipterus arcticus","eez","Western Sahara",0
"13870",67,"Trachipterus arcticus","eez","Libya",0
"13871",80,"Trachipterus arcticus","eez","Greece",0
"13872",84,"Trachipterus arcticus","eez","Algeria",0
"13873",108,"Trachipterus arcticus","eez","Bermuda",0
"13874",141,"Trachipterus arcticus","eez","Faeroe Islands",0
"13875",143,"Trachipterus arcticus","eez","Iceland",0
"13876",144,"Trachipterus arcticus","eez","Jan Mayen",0
"13877",145,"Trachipterus arcticus","eez","Greenland",0
"13878",175,"Trachipterus arcticus","eez","Denmark",0
"13879",179,"Trachipterus arcticus","eez","France",0
"13880",180,"Trachipterus arcticus","eez","United Kingdom",0
"13881",181,"Trachipterus arcticus","eez","Ireland",0
"13882",182,"Trachipterus arcticus","eez","Spain",0
"13883",183,"Trachipterus arcticus","eez","Portugal",0
"13884",184,"Trachipterus arcticus","eez","Italy",0
"13885",187,"Trachipterus arcticus","eez","Croatia",0
"13886",218,"Trachipterus arcticus","eez","Canada",0
"13887",222,"Trachipterus arcticus","eez","Sweden",0
"13888",223,"Trachipterus arcticus","eez","Norway",0
"13889",261,"Trachipterus arcticus","fao","Atlantic, Northwest",0
"13890",262,"Trachipterus arcticus","fao","Atlantic, Northeast",0
"13891",263,"Trachipterus arcticus","fao","Atlantic, Western-Central",0
"13892",264,"Trachipterus arcticus","fao","Atlantic, Eastern Central",0
"13893",57,"Trachinus draco","eez","Madeira",0.5
"13894",58,"Trachinus draco","eez","Canary Islands",0.5
"13895",59,"Trachinus draco","eez","Belgium",0.5
"13896",61,"Trachinus draco","eez","Tunisia",0.5
"13897",62,"Trachinus draco","eez","Morocco",0.5
"13898",63,"Trachinus draco","eez","Western Sahara",0.5
"13899",67,"Trachinus draco","eez","Libya",0.5
"13900",68,"Trachinus draco","eez","Malta",0.5
"13901",69,"Trachinus draco","eez","Latvia",0.5
"13902",70,"Trachinus draco","eez","Estonia",0.5
"13903",71,"Trachinus draco","eez","Bulgaria",0.5
"13904",72,"Trachinus draco","eez","Romania",0.5
"13905",73,"Trachinus draco","eez","Russia",0.5
"13906",74,"Trachinus draco","eez","Georgia",0.5
"13907",75,"Trachinus draco","eez","Ukraine",0.5
"13908",76,"Trachinus draco","eez","Turkey",0.5
"13909",77,"Trachinus draco","eez","Syria",0.5
"13910",78,"Trachinus draco","eez","Lebanon",0.5
"13911",80,"Trachinus draco","eez","Greece",0.5
"13912",81,"Trachinus draco","eez","Cyprus",0.5
"13913",82,"Trachinus draco","eez","Albania",0.5
"13914",84,"Trachinus draco","eez","Algeria",0.5
"13915",141,"Trachinus draco","eez","Faeroe Islands",0.5
"13916",143,"Trachinus draco","eez","Iceland",0.5
"13917",174,"Trachinus draco","eez","Finland",0.5
"13918",175,"Trachinus draco","eez","Denmark",0.5
"13919",176,"Trachinus draco","eez","Germany",0.5
"13920",177,"Trachinus draco","eez","Netherlands",0.5
"13921",178,"Trachinus draco","eez","Poland",0.5
"13922",179,"Trachinus draco","eez","France",0.5
"13923",180,"Trachinus draco","eez","United Kingdom",0.5
"13924",181,"Trachinus draco","eez","Ireland",0.5
"13925",182,"Trachinus draco","eez","Spain",0.5
"13926",183,"Trachinus draco","eez","Portugal",0.5
"13927",184,"Trachinus draco","eez","Italy",0.5
"13928",186,"Trachinus draco","eez","Montenegro",0.5
"13929",187,"Trachinus draco","eez","Croatia",0.5
"13930",188,"Trachinus draco","eez","Slovenia",0.5
"13931",189,"Trachinus draco","eez","Lithuania",0.5
"13932",214,"Trachinus draco","eez","Egypt",0.5
"13933",222,"Trachinus draco","eez","Sweden",0.5
"13934",223,"Trachinus draco","eez","Norway",0.5
"13935",228,"Trachinus draco","eez","Guernsey",0.5
"13936",262,"Trachinus draco","fao","Atlantic, Northeast",0.5
"13937",57,"Trachinus draco","eez","Madeira",0
"13938",58,"Trachinus draco","eez","Canary Islands",0
"13939",59,"Trachinus draco","eez","Belgium",0
"13940",61,"Trachinus draco","eez","Tunisia",0
"13941",62,"Trachinus draco","eez","Morocco",0
"13942",63,"Trachinus draco","eez","Western Sahara",0
"13943",67,"Trachinus draco","eez","Libya",0
"13944",68,"Trachinus draco","eez","Malta",0
"13945",69,"Trachinus draco","eez","Latvia",0
"13946",70,"Trachinus draco","eez","Estonia",0
"13947",71,"Trachinus draco","eez","Bulgaria",0
"13948",72,"Trachinus draco","eez","Romania",0
"13949",73,"Trachinus draco","eez","Russia",0
"13950",74,"Trachinus draco","eez","Georgia",0
"13951",75,"Trachinus draco","eez","Ukraine",0
"13952",76,"Trachinus draco","eez","Turkey",0
"13953",77,"Trachinus draco","eez","Syria",0
"13954",78,"Trachinus draco","eez","Lebanon",0
"13955",80,"Trachinus draco","eez","Greece",0
"13956",81,"Trachinus draco","eez","Cyprus",0
"13957",82,"Trachinus draco","eez","Albania",0
"13958",84,"Trachinus draco","eez","Algeria",0
"13959",141,"Trachinus draco","eez","Faeroe Islands",0
"13960",143,"Trachinus draco","eez","Iceland",0
"13961",174,"Trachinus draco","eez","Finland",0
"13962",175,"Trachinus draco","eez","Denmark",0
"13963",176,"Trachinus draco","eez","Germany",0
"13964",177,"Trachinus draco","eez","Netherlands",0
"13965",178,"Trachinus draco","eez","Poland",0
"13966",179,"Trachinus draco","eez","France",0
"13967",180,"Trachinus draco","eez","United Kingdom",0
"13968",181,"Trachinus draco","eez","Ireland",0
"13969",182,"Trachinus draco","eez","Spain",0
"13970",183,"Trachinus draco","eez","Portugal",0
"13971",184,"Trachinus draco","eez","Italy",0
"13972",186,"Trachinus draco","eez","Montenegro",0
"13973",187,"Trachinus draco","eez","Croatia",0
"13974",188,"Trachinus draco","eez","Slovenia",0
"13975",189,"Trachinus draco","eez","Lithuania",0
"13976",214,"Trachinus draco","eez","Egypt",0
"13977",222,"Trachinus draco","eez","Sweden",0
"13978",223,"Trachinus draco","eez","Norway",0
"13979",228,"Trachinus draco","eez","Guernsey",0
"13980",262,"Trachinus draco","fao","Atlantic, Northeast",0
"13981",5,"Trachinotus mookalee","eez","New Caledonia",0.5
"13982",10,"Trachinotus mookalee","eez","Nauru",0.5
"13983",14,"Trachinotus mookalee","eez","Taiwan",0.5
"13984",15,"Trachinotus mookalee","eez","Philippines",0.5
"13985",16,"Trachinotus mookalee","eez","Australia",0.5
"13986",17,"Trachinotus mookalee","eez","Papua New Guinea",0.5
"13987",18,"Trachinotus mookalee","eez","Fiji",0.5
"13988",24,"Trachinotus mookalee","eez","Cambodia",0.5
"13989",25,"Trachinotus mookalee","eez","Thailand",0.5
"13990",26,"Trachinotus mookalee","eez","Andaman and Nicobar",0.5
"13991",29,"Trachinotus mookalee","eez","Mayotte",0.5
"13992",31,"Trachinotus mookalee","eez","Seychelles",0.5
"13993",33,"Trachinotus mookalee","eez","Juan de Nova Island",0.5
"13994",39,"Trachinotus mookalee","eez","Maldives",0.5
"13995",40,"Trachinotus mookalee","eez","Sri Lanka",0.5
"13996",41,"Trachinotus mookalee","eez","Mozambique",0.5
"13997",42,"Trachinotus mookalee","eez","Madagascar",0.5
"13998",43,"Trachinotus mookalee","eez","Kenya",0.5
"13999",44,"Trachinotus mookalee","eez","Somalia",0.5
"14000",45,"Trachinotus mookalee","eez","Eritrea",0.5
"14001",46,"Trachinotus mookalee","eez","Djibouti",0.5
"14002",47,"Trachinotus mookalee","eez","Yemen",0.5
"14003",48,"Trachinotus mookalee","eez","Oman",0.5
"14004",49,"Trachinotus mookalee","eez","Sudan",0.5
"14005",50,"Trachinotus mookalee","eez","Saudi Arabia",0.5
"14006",51,"Trachinotus mookalee","eez","Kuwait",0.5
"14007",53,"Trachinotus mookalee","eez","Pakistan",0.5
"14008",54,"Trachinotus mookalee","eez","United Arab Emirates",0.5
"14009",102,"Trachinotus mookalee","eez","South Africa",0.5
"14010",191,"Trachinotus mookalee","eez","Iran",0.5
"14011",202,"Trachinotus mookalee","eez","Tanzania",0.5
"14012",203,"Trachinotus mookalee","eez","India",0.5
"14013",204,"Trachinotus mookalee","eez","Bangladesh",0.5
"14014",205,"Trachinotus mookalee","eez","Myanmar",0.5
"14015",206,"Trachinotus mookalee","eez","Malaysia",0.5
"14016",207,"Trachinotus mookalee","eez","Vietnam",0.5
"14017",208,"Trachinotus mookalee","eez","Singapore",0.5
"14018",209,"Trachinotus mookalee","eez","China",0.5
"14019",210,"Trachinotus mookalee","eez","Japan",0.5
"14020",212,"Trachinotus mookalee","eez","Kiribati",0.5
"14021",214,"Trachinotus mookalee","eez","Egypt",0.5
"14022",216,"Trachinotus mookalee","eez","Indonesia",0.5
"14023",231,"Trachinotus mookalee","eez","East Timor",0.5
"14024",237,"Trachinotus mookalee","eez","Oecussi Ambeno",0.5
"14025",247,"Trachinotus mookalee","eez","Brunei",0.5
"14026",5,"Trachinotus mookalee","eez","New Caledonia",0
"14027",10,"Trachinotus mookalee","eez","Nauru",0
"14028",14,"Trachinotus mookalee","eez","Taiwan",0
"14029",15,"Trachinotus mookalee","eez","Philippines",0
"14030",16,"Trachinotus mookalee","eez","Australia",0
"14031",17,"Trachinotus mookalee","eez","Papua New Guinea",0
"14032",18,"Trachinotus mookalee","eez","Fiji",0
"14033",24,"Trachinotus mookalee","eez","Cambodia",0
"14034",25,"Trachinotus mookalee","eez","Thailand",0
"14035",26,"Trachinotus mookalee","eez","Andaman and Nicobar",0
"14036",29,"Trachinotus mookalee","eez","Mayotte",0
"14037",31,"Trachinotus mookalee","eez","Seychelles",0
"14038",33,"Trachinotus mookalee","eez","Juan de Nova Island",0
"14039",39,"Trachinotus mookalee","eez","Maldives",0
"14040",40,"Trachinotus mookalee","eez","Sri Lanka",0
"14041",41,"Trachinotus mookalee","eez","Mozambique",0
"14042",42,"Trachinotus mookalee","eez","Madagascar",0
"14043",43,"Trachinotus mookalee","eez","Kenya",0
"14044",44,"Trachinotus mookalee","eez","Somalia",0
"14045",45,"Trachinotus mookalee","eez","Eritrea",0
"14046",46,"Trachinotus mookalee","eez","Djibouti",0
"14047",47,"Trachinotus mookalee","eez","Yemen",0
"14048",48,"Trachinotus mookalee","eez","Oman",0
"14049",49,"Trachinotus mookalee","eez","Sudan",0
"14050",50,"Trachinotus mookalee","eez","Saudi Arabia",0
"14051",51,"Trachinotus mookalee","eez","Kuwait",0
