"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"54220",54,"Caranx sexfasciatus","eez","United Arab Emirates",0
"54221",102,"Caranx sexfasciatus","eez","South Africa",0
"54222",107,"Caranx sexfasciatus","eez","Clipperton Island",0
"54223",129,"Caranx sexfasciatus","eez","Panama",0
"54224",130,"Caranx sexfasciatus","eez","Costa Rica",0
"54225",131,"Caranx sexfasciatus","eez","Nicaragua",0
"54226",132,"Caranx sexfasciatus","eez","Colombia",0
"54227",133,"Caranx sexfasciatus","eez","Honduras",0
"54228",134,"Caranx sexfasciatus","eez","El Salvador",0
"54229",135,"Caranx sexfasciatus","eez","Mexico",0
"54230",136,"Caranx sexfasciatus","eez","Guatemala",0
"54231",137,"Caranx sexfasciatus","eez","Ecuador",0
"54232",138,"Caranx sexfasciatus","eez","Peru",0
"54233",146,"Caranx sexfasciatus","eez","Pitcairn",0
"54234",147,"Caranx sexfasciatus","eez","French Polynesia",0
"54235",148,"Caranx sexfasciatus","eez","Line Group",0
"54236",150,"Caranx sexfasciatus","eez","Palmyra Atoll",0
"54237",151,"Caranx sexfasciatus","eez","American Samoa",0
"54238",152,"Caranx sexfasciatus","eez","Samoa",0
"54239",153,"Caranx sexfasciatus","eez","Cook Islands",0
"54240",154,"Caranx sexfasciatus","eez","Niue",0
"54241",155,"Caranx sexfasciatus","eez","Tonga",0
"54242",156,"Caranx sexfasciatus","eez","Tokelau",0
"54243",157,"Caranx sexfasciatus","eez","Phoenix Group",0
"54244",159,"Caranx sexfasciatus","eez","Johnston Atoll",0
"54245",161,"Caranx sexfasciatus","eez","Wallis and Futuna",0
"54246",162,"Caranx sexfasciatus","eez","New Zealand",0
"54247",163,"Caranx sexfasciatus","eez","United States",0
"54248",190,"Caranx sexfasciatus","eez","Qatar",0
"54249",191,"Caranx sexfasciatus","eez","Iran",0
"54250",202,"Caranx sexfasciatus","eez","Tanzania",0
"54251",203,"Caranx sexfasciatus","eez","India",0
"54252",204,"Caranx sexfasciatus","eez","Bangladesh",0
"54253",205,"Caranx sexfasciatus","eez","Myanmar",0
"54254",206,"Caranx sexfasciatus","eez","Malaysia",0
"54255",207,"Caranx sexfasciatus","eez","Vietnam",0
"54256",209,"Caranx sexfasciatus","eez","China",0
"54257",210,"Caranx sexfasciatus","eez","Japan",0
"54258",212,"Caranx sexfasciatus","eez","Kiribati",0
"54259",214,"Caranx sexfasciatus","eez","Egypt",0
"54260",216,"Caranx sexfasciatus","eez","Indonesia",0
"54261",224,"Caranx sexfasciatus","eez","Chile",0
"54262",231,"Caranx sexfasciatus","eez","East Timor",0
"54263",237,"Caranx sexfasciatus","eez","Oecussi Ambeno",0
"54264",247,"Caranx sexfasciatus","eez","Brunei",0
"54265",269,"Caranx sexfasciatus","fao","Indian Ocean, Western",0
"54266",274,"Caranx sexfasciatus","fao","Pacific, Western Central",0
"54267",276,"Caranx sexfasciatus","fao","Pacific, Southwest",0
"54268",277,"Caranx sexfasciatus","fao","Pacific, Southeast",0
"54269",108,"Caranx ruber","eez","Bermuda",0.5
"54270",110,"Caranx ruber","eez","Bahamas",0.5
"54271",111,"Caranx ruber","eez","Turks and Caicos Islands",0.5
"54272",112,"Caranx ruber","eez","Cuba",0.5
"54273",113,"Caranx ruber","eez","Cayman Islands",0.5
"54274",114,"Caranx ruber","eez","Haiti",0.5
"54275",115,"Caranx ruber","eez","Dominican Republic",0.5
"54276",116,"Caranx ruber","eez","Puerto Rico and Virgin Islands of the United States",0.5
"54277",117,"Caranx ruber","eez","British Virgin Islands",0.5
"54278",118,"Caranx ruber","eez","Anguilla",0.5
"54279",119,"Caranx ruber","eez","Saint Kitts and Nevis",0.5
"54280",120,"Caranx ruber","eez","Antigua and Barbuda",0.5
"54281",121,"Caranx ruber","eez","Montserrat",0.5
"54282",122,"Caranx ruber","eez","Saint Lucia",0.5
"54283",123,"Caranx ruber","eez","Dominica",0.5
"54284",124,"Caranx ruber","eez","Barbados",0.5
"54285",125,"Caranx ruber","eez","Grenada",0.5
"54286",126,"Caranx ruber","eez","Trinidad and Tobago",0.5
"54287",127,"Caranx ruber","eez","Saint Vincent and the Grenadines",0.5
"54288",129,"Caranx ruber","eez","Panama",0.5
"54289",130,"Caranx ruber","eez","Costa Rica",0.5
"54290",131,"Caranx ruber","eez","Nicaragua",0.5
"54291",132,"Caranx ruber","eez","Colombia",0.5
"54292",133,"Caranx ruber","eez","Honduras",0.5
"54293",135,"Caranx ruber","eez","Mexico",0.5
"54294",136,"Caranx ruber","eez","Guatemala",0.5
"54295",139,"Caranx ruber","eez","Venezuela",0.5
"54296",140,"Caranx ruber","eez","Guadeloupe and Martinique",0.5
"54297",163,"Caranx ruber","eez","United States",0.5
"54298",164,"Caranx ruber","eez","Belize",0.5
"54299",166,"Caranx ruber","eez","Jamaica",0.5
"54300",167,"Caranx ruber","eez","Guyana",0.5
"54301",168,"Caranx ruber","eez","Suriname",0.5
"54302",169,"Caranx ruber","eez","French Guiana",0.5
"54303",171,"Caranx ruber","eez","Brazil",0.5
"54304",221,"Caranx ruber","eez","Northern Saint-Martin",0.5
"54305",244,"Caranx ruber","eez","Curaçao",0.5
"54306",245,"Caranx ruber","eez","Bonaire",0.5
"54307",248,"Caranx ruber","eez","Saba",0.5
"54308",250,"Caranx ruber","eez","Aruba",0.5
"54309",266,"Caranx ruber","fao","Atlantic, Southwest",0.5
"54310",108,"Caranx ruber","eez","Bermuda",0
"54311",110,"Caranx ruber","eez","Bahamas",0
"54312",111,"Caranx ruber","eez","Turks and Caicos Islands",0
"54313",112,"Caranx ruber","eez","Cuba",0
"54314",113,"Caranx ruber","eez","Cayman Islands",0
"54315",114,"Caranx ruber","eez","Haiti",0
"54316",115,"Caranx ruber","eez","Dominican Republic",0
"54317",116,"Caranx ruber","eez","Puerto Rico and Virgin Islands of the United States",0
"54318",117,"Caranx ruber","eez","British Virgin Islands",0
"54319",118,"Caranx ruber","eez","Anguilla",0
"54320",119,"Caranx ruber","eez","Saint Kitts and Nevis",0
"54321",120,"Caranx ruber","eez","Antigua and Barbuda",0
"54322",121,"Caranx ruber","eez","Montserrat",0
"54323",122,"Caranx ruber","eez","Saint Lucia",0
"54324",123,"Caranx ruber","eez","Dominica",0
"54325",124,"Caranx ruber","eez","Barbados",0
"54326",125,"Caranx ruber","eez","Grenada",0
"54327",126,"Caranx ruber","eez","Trinidad and Tobago",0
"54328",127,"Caranx ruber","eez","Saint Vincent and the Grenadines",0
"54329",129,"Caranx ruber","eez","Panama",0
"54330",130,"Caranx ruber","eez","Costa Rica",0
"54331",131,"Caranx ruber","eez","Nicaragua",0
"54332",132,"Caranx ruber","eez","Colombia",0
"54333",133,"Caranx ruber","eez","Honduras",0
"54334",135,"Caranx ruber","eez","Mexico",0
"54335",136,"Caranx ruber","eez","Guatemala",0
"54336",139,"Caranx ruber","eez","Venezuela",0
"54337",140,"Caranx ruber","eez","Guadeloupe and Martinique",0
"54338",163,"Caranx ruber","eez","United States",0
"54339",164,"Caranx ruber","eez","Belize",0
"54340",166,"Caranx ruber","eez","Jamaica",0
"54341",167,"Caranx ruber","eez","Guyana",0
"54342",168,"Caranx ruber","eez","Suriname",0
"54343",169,"Caranx ruber","eez","French Guiana",0
"54344",171,"Caranx ruber","eez","Brazil",0
"54345",221,"Caranx ruber","eez","Northern Saint-Martin",0
"54346",244,"Caranx ruber","eez","Curaçao",0
"54347",245,"Caranx ruber","eez","Bonaire",0
"54348",248,"Caranx ruber","eez","Saba",0
"54349",250,"Caranx ruber","eez","Aruba",0
"54350",266,"Caranx ruber","fao","Atlantic, Southwest",0
"54351",57,"Caranx rhonchus","eez","Madeira",0.5
"54352",58,"Caranx rhonchus","eez","Canary Islands",0.5
"54353",61,"Caranx rhonchus","eez","Tunisia",0.5
"54354",62,"Caranx rhonchus","eez","Morocco",0.5
"54355",63,"Caranx rhonchus","eez","Western Sahara",0.5
"54356",64,"Caranx rhonchus","eez","Mauritania",0.5
"54357",65,"Caranx rhonchus","eez","Gambia",0.5
"54358",66,"Caranx rhonchus","eez","Senegal",0.5
"54359",67,"Caranx rhonchus","eez","Libya",0.5
"54360",68,"Caranx rhonchus","eez","Malta",0.5
"54361",76,"Caranx rhonchus","eez","Turkey",0.5
"54362",80,"Caranx rhonchus","eez","Greece",0.5
"54363",84,"Caranx rhonchus","eez","Algeria",0.5
"54364",85,"Caranx rhonchus","eez","Ascension",0.5
"54365",96,"Caranx rhonchus","eez","Sierra Leone",0.5
"54366",97,"Caranx rhonchus","eez","Liberia",0.5
"54367",98,"Caranx rhonchus","eez","Togo",0.5
"54368",99,"Caranx rhonchus","eez","Benin",0.5
"54369",100,"Caranx rhonchus","eez","R_publique du Congo",0.5
"54370",101,"Caranx rhonchus","eez","Namibia",0.5
"54371",103,"Caranx rhonchus","eez","Sao Tome and Principe",0.5
"54372",104,"Caranx rhonchus","eez","Equatorial Guinea",0.5
"54373",106,"Caranx rhonchus","eez","Ghana",0.5
"54374",182,"Caranx rhonchus","eez","Spain",0.5
"54375",183,"Caranx rhonchus","eez","Portugal",0.5
"54376",184,"Caranx rhonchus","eez","Italy",0.5
"54377",193,"Caranx rhonchus","eez","Guinea Bissau",0.5
"54378",194,"Caranx rhonchus","eez","Guinea",0.5
"54379",195,"Caranx rhonchus","eez","Ivory Coast",0.5
"54380",196,"Caranx rhonchus","eez","Nigeria",0.5
"54381",198,"Caranx rhonchus","eez","Gabon",0.5
"54382",199,"Caranx rhonchus","eez","Democratic Republic of the Congo",0.5
"54383",200,"Caranx rhonchus","eez","Angola",0.5
"54384",214,"Caranx rhonchus","eez","Egypt",0.5
"54385",264,"Caranx rhonchus","fao","Atlantic, Eastern Central",0.5
"54386",57,"Caranx rhonchus","eez","Madeira",0
"54387",58,"Caranx rhonchus","eez","Canary Islands",0
"54388",61,"Caranx rhonchus","eez","Tunisia",0
"54389",62,"Caranx rhonchus","eez","Morocco",0
"54390",63,"Caranx rhonchus","eez","Western Sahara",0
"54391",64,"Caranx rhonchus","eez","Mauritania",0
"54392",65,"Caranx rhonchus","eez","Gambia",0
"54393",66,"Caranx rhonchus","eez","Senegal",0
"54394",67,"Caranx rhonchus","eez","Libya",0
"54395",68,"Caranx rhonchus","eez","Malta",0
"54396",76,"Caranx rhonchus","eez","Turkey",0
"54397",77,"Caranx rhonchus","eez","Syria",0
"54398",78,"Caranx rhonchus","eez","Lebanon",0
"54399",79,"Caranx rhonchus","eez","Israel",0
"54400",80,"Caranx rhonchus","eez","Greece",0
"54401",81,"Caranx rhonchus","eez","Cyprus",0
"54402",84,"Caranx rhonchus","eez","Algeria",0
"54403",85,"Caranx rhonchus","eez","Ascension",0
"54404",86,"Caranx rhonchus","eez","Saint Helena",0
"54405",96,"Caranx rhonchus","eez","Sierra Leone",0
"54406",97,"Caranx rhonchus","eez","Liberia",0
"54407",98,"Caranx rhonchus","eez","Togo",0
"54408",99,"Caranx rhonchus","eez","Benin",0
"54409",100,"Caranx rhonchus","eez","R_publique du Congo",0
"54410",101,"Caranx rhonchus","eez","Namibia",0
"54411",103,"Caranx rhonchus","eez","Sao Tome and Principe",0
"54412",104,"Caranx rhonchus","eez","Equatorial Guinea",0
"54413",106,"Caranx rhonchus","eez","Ghana",0
"54414",182,"Caranx rhonchus","eez","Spain",0
"54415",183,"Caranx rhonchus","eez","Portugal",0
"54416",184,"Caranx rhonchus","eez","Italy",0
"54417",193,"Caranx rhonchus","eez","Guinea Bissau",0
"54418",194,"Caranx rhonchus","eez","Guinea",0
"54419",195,"Caranx rhonchus","eez","Ivory Coast",0
"54420",196,"Caranx rhonchus","eez","Nigeria",0
"54421",197,"Caranx rhonchus","eez","Cameroon",0
"54422",198,"Caranx rhonchus","eez","Gabon",0
"54423",199,"Caranx rhonchus","eez","Democratic Republic of the Congo",0
"54424",200,"Caranx rhonchus","eez","Angola",0
"54425",214,"Caranx rhonchus","eez","Egypt",0
"54426",264,"Caranx rhonchus","fao","Atlantic, Eastern Central",0
"54427",267,"Caranx rhonchus","fao","Atlantic, Southeast",0
"54428",1,"Caranx melampygus","eez","Cocos Islands",0.5
"54429",2,"Caranx melampygus","eez","Christmas Island",0.5
"54430",3,"Caranx melampygus","eez","Norfolk Island",0.5
"54431",5,"Caranx melampygus","eez","New Caledonia",0.5
"54432",6,"Caranx melampygus","eez","Vanuatu",0.5
"54433",7,"Caranx melampygus","eez","Solomon Islands",0.5
"54434",8,"Caranx melampygus","eez","Palau",0.5
"54435",9,"Caranx melampygus","eez","Micronesia",0.5
"54436",10,"Caranx melampygus","eez","Nauru",0.5
"54437",11,"Caranx melampygus","eez","Marshall Islands",0.5
"54438",12,"Caranx melampygus","eez","Wake Island",0.5
"54439",13,"Caranx melampygus","eez","Northern Mariana Islands and Guam",0.5
"54440",14,"Caranx melampygus","eez","Taiwan",0.5
"54441",15,"Caranx melampygus","eez","Philippines",0.5
"54442",16,"Caranx melampygus","eez","Australia",0.5
"54443",17,"Caranx melampygus","eez","Papua New Guinea",0.5
"54444",18,"Caranx melampygus","eez","Fiji",0.5
"54445",19,"Caranx melampygus","eez","Tuvalu",0.5
"54446",24,"Caranx melampygus","eez","Cambodia",0.5
"54447",25,"Caranx melampygus","eez","Thailand",0.5
"54448",26,"Caranx melampygus","eez","Andaman and Nicobar",0.5
"54449",28,"Caranx melampygus","eez","Comoro Islands",0.5
"54450",29,"Caranx melampygus","eez","Mayotte",0.5
"54451",30,"Caranx melampygus","eez","Glorioso Islands",0.5
"54452",31,"Caranx melampygus","eez","Seychelles",0.5
"54453",32,"Caranx melampygus","eez","R_union",0.5
"54454",33,"Caranx melampygus","eez","Juan de Nova Island",0.5
"54455",34,"Caranx melampygus","eez","Bassas da India",0.5
"54456",35,"Caranx melampygus","eez","Ile Europa",0.5
"54457",36,"Caranx melampygus","eez","Ile Tromelin",0.5
"54458",37,"Caranx melampygus","eez","Mauritius",0.5
"54459",38,"Caranx melampygus","eez","British Indian Ocean Territory",0.5
"54460",39,"Caranx melampygus","eez","Maldives",0.5
"54461",40,"Caranx melampygus","eez","Sri Lanka",0.5
"54462",41,"Caranx melampygus","eez","Mozambique",0.5
"54463",42,"Caranx melampygus","eez","Madagascar",0.5
"54464",43,"Caranx melampygus","eez","Kenya",0.5
"54465",44,"Caranx melampygus","eez","Somalia",0.5
"54466",45,"Caranx melampygus","eez","Eritrea",0.5
"54467",46,"Caranx melampygus","eez","Djibouti",0.5
"54468",47,"Caranx melampygus","eez","Yemen",0.5
"54469",48,"Caranx melampygus","eez","Oman",0.5
"54470",53,"Caranx melampygus","eez","Pakistan",0.5
"54471",54,"Caranx melampygus","eez","United Arab Emirates",0.5
"54472",102,"Caranx melampygus","eez","South Africa",0.5
"54473",107,"Caranx melampygus","eez","Clipperton Island",0.5
"54474",129,"Caranx melampygus","eez","Panama",0.5
"54475",130,"Caranx melampygus","eez","Costa Rica",0.5
"54476",131,"Caranx melampygus","eez","Nicaragua",0.5
"54477",132,"Caranx melampygus","eez","Colombia",0.5
"54478",133,"Caranx melampygus","eez","Honduras",0.5
"54479",134,"Caranx melampygus","eez","El Salvador",0.5
"54480",135,"Caranx melampygus","eez","Mexico",0.5
"54481",136,"Caranx melampygus","eez","Guatemala",0.5
"54482",137,"Caranx melampygus","eez","Ecuador",0.5
"54483",146,"Caranx melampygus","eez","Pitcairn",0.5
"54484",147,"Caranx melampygus","eez","French Polynesia",0.5
"54485",148,"Caranx melampygus","eez","Line Group",0.5
"54486",149,"Caranx melampygus","eez","Jarvis Island",0.5
"54487",150,"Caranx melampygus","eez","Palmyra Atoll",0.5
"54488",151,"Caranx melampygus","eez","American Samoa",0.5
"54489",152,"Caranx melampygus","eez","Samoa",0.5
"54490",153,"Caranx melampygus","eez","Cook Islands",0.5
"54491",154,"Caranx melampygus","eez","Niue",0.5
"54492",155,"Caranx melampygus","eez","Tonga",0.5
"54493",156,"Caranx melampygus","eez","Tokelau",0.5
"54494",157,"Caranx melampygus","eez","Phoenix Group",0.5
"54495",158,"Caranx melampygus","eez","Howland Island and Baker Island",0.5
"54496",159,"Caranx melampygus","eez","Johnston Atoll",0.5
"54497",161,"Caranx melampygus","eez","Wallis and Futuna",0.5
"54498",163,"Caranx melampygus","eez","United States",0.5
"54499",191,"Caranx melampygus","eez","Iran",0.5
"54500",202,"Caranx melampygus","eez","Tanzania",0.5
"54501",203,"Caranx melampygus","eez","India",0.5
"54502",205,"Caranx melampygus","eez","Myanmar",0.5
"54503",206,"Caranx melampygus","eez","Malaysia",0.5
"54504",207,"Caranx melampygus","eez","Vietnam",0.5
"54505",209,"Caranx melampygus","eez","China",0.5
"54506",210,"Caranx melampygus","eez","Japan",0.5
"54507",212,"Caranx melampygus","eez","Kiribati",0.5
"54508",216,"Caranx melampygus","eez","Indonesia",0.5
"54509",231,"Caranx melampygus","eez","East Timor",0.5
"54510",237,"Caranx melampygus","eez","Oecussi Ambeno",0.5
"54511",247,"Caranx melampygus","eez","Brunei",0.5
"54512",269,"Caranx melampygus","fao","Indian Ocean, Western",0.5
"54513",274,"Caranx melampygus","fao","Pacific, Western Central",0.5
"54514",276,"Caranx melampygus","fao","Pacific, Southwest",0.5
"54515",1,"Caranx melampygus","eez","Cocos Islands",0
"54516",2,"Caranx melampygus","eez","Christmas Island",0
"54517",3,"Caranx melampygus","eez","Norfolk Island",0
"54518",5,"Caranx melampygus","eez","New Caledonia",0
"54519",6,"Caranx melampygus","eez","Vanuatu",0
"54520",7,"Caranx melampygus","eez","Solomon Islands",0
"54521",8,"Caranx melampygus","eez","Palau",0
"54522",9,"Caranx melampygus","eez","Micronesia",0
"54523",10,"Caranx melampygus","eez","Nauru",0
"54524",11,"Caranx melampygus","eez","Marshall Islands",0
"54525",12,"Caranx melampygus","eez","Wake Island",0
"54526",13,"Caranx melampygus","eez","Northern Mariana Islands and Guam",0
"54527",14,"Caranx melampygus","eez","Taiwan",0
"54528",15,"Caranx melampygus","eez","Philippines",0
"54529",16,"Caranx melampygus","eez","Australia",0
"54530",17,"Caranx melampygus","eez","Papua New Guinea",0
"54531",18,"Caranx melampygus","eez","Fiji",0
"54532",19,"Caranx melampygus","eez","Tuvalu",0
"54533",24,"Caranx melampygus","eez","Cambodia",0
"54534",25,"Caranx melampygus","eez","Thailand",0
"54535",26,"Caranx melampygus","eez","Andaman and Nicobar",0
"54536",28,"Caranx melampygus","eez","Comoro Islands",0
"54537",29,"Caranx melampygus","eez","Mayotte",0
"54538",30,"Caranx melampygus","eez","Glorioso Islands",0
"54539",31,"Caranx melampygus","eez","Seychelles",0
"54540",32,"Caranx melampygus","eez","R_union",0
"54541",33,"Caranx melampygus","eez","Juan de Nova Island",0
"54542",34,"Caranx melampygus","eez","Bassas da India",0
"54543",35,"Caranx melampygus","eez","Ile Europa",0
"54544",36,"Caranx melampygus","eez","Ile Tromelin",0
"54545",37,"Caranx melampygus","eez","Mauritius",0
"54546",38,"Caranx melampygus","eez","British Indian Ocean Territory",0
"54547",39,"Caranx melampygus","eez","Maldives",0
"54548",40,"Caranx melampygus","eez","Sri Lanka",0
"54549",41,"Caranx melampygus","eez","Mozambique",0
"54550",42,"Caranx melampygus","eez","Madagascar",0
"54551",43,"Caranx melampygus","eez","Kenya",0
"54552",44,"Caranx melampygus","eez","Somalia",0
"54553",45,"Caranx melampygus","eez","Eritrea",0
"54554",46,"Caranx melampygus","eez","Djibouti",0
"54555",47,"Caranx melampygus","eez","Yemen",0
"54556",48,"Caranx melampygus","eez","Oman",0
"54557",49,"Caranx melampygus","eez","Sudan",0
"54558",50,"Caranx melampygus","eez","Saudi Arabia",0
"54559",51,"Caranx melampygus","eez","Kuwait",0
"54560",53,"Caranx melampygus","eez","Pakistan",0
"54561",54,"Caranx melampygus","eez","United Arab Emirates",0
"54562",102,"Caranx melampygus","eez","South Africa",0
"54563",107,"Caranx melampygus","eez","Clipperton Island",0
"54564",129,"Caranx melampygus","eez","Panama",0
"54565",130,"Caranx melampygus","eez","Costa Rica",0
"54566",131,"Caranx melampygus","eez","Nicaragua",0
"54567",132,"Caranx melampygus","eez","Colombia",0
"54568",133,"Caranx melampygus","eez","Honduras",0
"54569",134,"Caranx melampygus","eez","El Salvador",0
"54570",135,"Caranx melampygus","eez","Mexico",0
"54571",136,"Caranx melampygus","eez","Guatemala",0
"54572",137,"Caranx melampygus","eez","Ecuador",0
"54573",138,"Caranx melampygus","eez","Peru",0
"54574",146,"Caranx melampygus","eez","Pitcairn",0
"54575",147,"Caranx melampygus","eez","French Polynesia",0
"54576",148,"Caranx melampygus","eez","Line Group",0
"54577",149,"Caranx melampygus","eez","Jarvis Island",0
"54578",150,"Caranx melampygus","eez","Palmyra Atoll",0
"54579",151,"Caranx melampygus","eez","American Samoa",0
"54580",152,"Caranx melampygus","eez","Samoa",0
"54581",153,"Caranx melampygus","eez","Cook Islands",0
"54582",154,"Caranx melampygus","eez","Niue",0
"54583",155,"Caranx melampygus","eez","Tonga",0
"54584",156,"Caranx melampygus","eez","Tokelau",0
"54585",157,"Caranx melampygus","eez","Phoenix Group",0
"54586",158,"Caranx melampygus","eez","Howland Island and Baker Island",0
"54587",159,"Caranx melampygus","eez","Johnston Atoll",0
"54588",161,"Caranx melampygus","eez","Wallis and Futuna",0
"54589",162,"Caranx melampygus","eez","New Zealand",0
"54590",163,"Caranx melampygus","eez","United States",0
"54591",190,"Caranx melampygus","eez","Qatar",0
"54592",191,"Caranx melampygus","eez","Iran",0
"54593",202,"Caranx melampygus","eez","Tanzania",0
"54594",203,"Caranx melampygus","eez","India",0
"54595",204,"Caranx melampygus","eez","Bangladesh",0
"54596",205,"Caranx melampygus","eez","Myanmar",0
"54597",206,"Caranx melampygus","eez","Malaysia",0
"54598",207,"Caranx melampygus","eez","Vietnam",0
"54599",208,"Caranx melampygus","eez","Singapore",0
"54600",209,"Caranx melampygus","eez","China",0
"54601",210,"Caranx melampygus","eez","Japan",0
"54602",212,"Caranx melampygus","eez","Kiribati",0
"54603",214,"Caranx melampygus","eez","Egypt",0
"54604",216,"Caranx melampygus","eez","Indonesia",0
"54605",224,"Caranx melampygus","eez","Chile",0
"54606",231,"Caranx melampygus","eez","East Timor",0
"54607",237,"Caranx melampygus","eez","Oecussi Ambeno",0
"54608",247,"Caranx melampygus","eez","Brunei",0
"54609",269,"Caranx melampygus","fao","Indian Ocean, Western",0
"54610",274,"Caranx melampygus","fao","Pacific, Western Central",0
"54611",276,"Caranx melampygus","fao","Pacific, Southwest",0
"54612",277,"Caranx melampygus","fao","Pacific, Southeast",0
"54613",1,"Caranx ignobilis","eez","Cocos Islands",0.5
"54614",2,"Caranx ignobilis","eez","Christmas Island",0.5
"54615",3,"Caranx ignobilis","eez","Norfolk Island",0.5
"54616",5,"Caranx ignobilis","eez","New Caledonia",0.5
"54617",6,"Caranx ignobilis","eez","Vanuatu",0.5
"54618",7,"Caranx ignobilis","eez","Solomon Islands",0.5
"54619",8,"Caranx ignobilis","eez","Palau",0.5
"54620",9,"Caranx ignobilis","eez","Micronesia",0.5
"54621",10,"Caranx ignobilis","eez","Nauru",0.5
"54622",11,"Caranx ignobilis","eez","Marshall Islands",0.5
"54623",12,"Caranx ignobilis","eez","Wake Island",0.5
"54624",13,"Caranx ignobilis","eez","Northern Mariana Islands and Guam",0.5
"54625",14,"Caranx ignobilis","eez","Taiwan",0.5
"54626",15,"Caranx ignobilis","eez","Philippines",0.5
"54627",16,"Caranx ignobilis","eez","Australia",0.5
"54628",17,"Caranx ignobilis","eez","Papua New Guinea",0.5
"54629",18,"Caranx ignobilis","eez","Fiji",0.5
"54630",19,"Caranx ignobilis","eez","Tuvalu",0.5
"54631",20,"Caranx ignobilis","eez","South Korea",0.5
"54632",24,"Caranx ignobilis","eez","Cambodia",0.5
"54633",25,"Caranx ignobilis","eez","Thailand",0.5
"54634",26,"Caranx ignobilis","eez","Andaman and Nicobar",0.5
"54635",28,"Caranx ignobilis","eez","Comoro Islands",0.5
"54636",29,"Caranx ignobilis","eez","Mayotte",0.5
"54637",30,"Caranx ignobilis","eez","Glorioso Islands",0.5
"54638",31,"Caranx ignobilis","eez","Seychelles",0.5
"54639",32,"Caranx ignobilis","eez","R_union",0.5
"54640",33,"Caranx ignobilis","eez","Juan de Nova Island",0.5
"54641",34,"Caranx ignobilis","eez","Bassas da India",0.5
"54642",35,"Caranx ignobilis","eez","Ile Europa",0.5
"54643",36,"Caranx ignobilis","eez","Ile Tromelin",0.5
"54644",37,"Caranx ignobilis","eez","Mauritius",0.5
"54645",38,"Caranx ignobilis","eez","British Indian Ocean Territory",0.5
"54646",39,"Caranx ignobilis","eez","Maldives",0.5
"54647",40,"Caranx ignobilis","eez","Sri Lanka",0.5
"54648",41,"Caranx ignobilis","eez","Mozambique",0.5
"54649",42,"Caranx ignobilis","eez","Madagascar",0.5
"54650",43,"Caranx ignobilis","eez","Kenya",0.5
"54651",44,"Caranx ignobilis","eez","Somalia",0.5
"54652",45,"Caranx ignobilis","eez","Eritrea",0.5
"54653",46,"Caranx ignobilis","eez","Djibouti",0.5
"54654",47,"Caranx ignobilis","eez","Yemen",0.5
"54655",48,"Caranx ignobilis","eez","Oman",0.5
"54656",49,"Caranx ignobilis","eez","Sudan",0.5
"54657",53,"Caranx ignobilis","eez","Pakistan",0.5
"54658",54,"Caranx ignobilis","eez","United Arab Emirates",0.5
"54659",102,"Caranx ignobilis","eez","South Africa",0.5
"54660",147,"Caranx ignobilis","eez","French Polynesia",0.5
"54661",148,"Caranx ignobilis","eez","Line Group",0.5
"54662",149,"Caranx ignobilis","eez","Jarvis Island",0.5
"54663",150,"Caranx ignobilis","eez","Palmyra Atoll",0.5
"54664",151,"Caranx ignobilis","eez","American Samoa",0.5
"54665",152,"Caranx ignobilis","eez","Samoa",0.5
"54666",153,"Caranx ignobilis","eez","Cook Islands",0.5
"54667",155,"Caranx ignobilis","eez","Tonga",0.5
"54668",156,"Caranx ignobilis","eez","Tokelau",0.5
"54669",157,"Caranx ignobilis","eez","Phoenix Group",0.5
"54670",158,"Caranx ignobilis","eez","Howland Island and Baker Island",0.5
"54671",159,"Caranx ignobilis","eez","Johnston Atoll",0.5
"54672",161,"Caranx ignobilis","eez","Wallis and Futuna",0.5
"54673",162,"Caranx ignobilis","eez","New Zealand",0.5
"54674",163,"Caranx ignobilis","eez","United States",0.5
"54675",191,"Caranx ignobilis","eez","Iran",0.5
"54676",202,"Caranx ignobilis","eez","Tanzania",0.5
"54677",203,"Caranx ignobilis","eez","India",0.5
"54678",205,"Caranx ignobilis","eez","Myanmar",0.5
"54679",206,"Caranx ignobilis","eez","Malaysia",0.5
"54680",207,"Caranx ignobilis","eez","Vietnam",0.5
"54681",209,"Caranx ignobilis","eez","China",0.5
"54682",210,"Caranx ignobilis","eez","Japan",0.5
"54683",212,"Caranx ignobilis","eez","Kiribati",0.5
"54684",216,"Caranx ignobilis","eez","Indonesia",0.5
"54685",231,"Caranx ignobilis","eez","East Timor",0.5
"54686",237,"Caranx ignobilis","eez","Oecussi Ambeno",0.5
"54687",247,"Caranx ignobilis","eez","Brunei",0.5
"54688",269,"Caranx ignobilis","fao","Indian Ocean, Western",0.5
"54689",274,"Caranx ignobilis","fao","Pacific, Western Central",0.5
"54690",276,"Caranx ignobilis","fao","Pacific, Southwest",0.5
"54691",1,"Caranx ignobilis","eez","Cocos Islands",0
"54692",2,"Caranx ignobilis","eez","Christmas Island",0
"54693",3,"Caranx ignobilis","eez","Norfolk Island",0
"54694",5,"Caranx ignobilis","eez","New Caledonia",0
"54695",6,"Caranx ignobilis","eez","Vanuatu",0
"54696",7,"Caranx ignobilis","eez","Solomon Islands",0
"54697",8,"Caranx ignobilis","eez","Palau",0
"54698",9,"Caranx ignobilis","eez","Micronesia",0
